9.03118	-12.8926	-1.78135	-1.55256	8.19263	-3.32488	8.85	-12.95	-3.99253	-1.99627
8.91138	-12.951	-1.92406	-1.35139	15.6195	-0.978773	8.75	-13	-1.8213	-0.910651
8.75947	-13.0423	-2.03241	-1.39902	7.69759	-3.97551	8.65	-13.05	-1.8213	-0.910651
8.63096	-13.0687	-2.22741	-1.08555	15.6995	-0.995246	8.5	-13.1	-2.997	-0.999005
8.46599	-13.1447	-2.3541	-1.14366	6.94781	-4.6452	8.35	-13.15	-2.997	-0.998995
8.30423	-13.1415	-2.61051	-0.684113	15.5295	-1.0123	8.2	-13.15	-2.72741	0
8.12274	-13.1833	-2.69624	-0.703963	6.69988	-4.43691	8.05	-13.15	-2.72742	0
7.95919	-13.1897	-2.81508	-0.481914	15.2205	-1.03051	7.9	-13.15	-2.72986	0
7.79595	-13.2074	-2.83056	-0.468476	6.41636	-4.37395	7.75	-13.15	-2.72986	0
7.66498	-13.262	-2.73253	-0.677702	15.3557	-1.04843	7.6	-13.2	-2.9979	-0.999304
7.50556	-13.2923	-2.78168	-0.678512	5.76621	-4.71396	7.45	-13.25	-2.9979	-0.999304
7.33635	-13.287	-2.91635	-0.389389	14.9523	-1.06755	7.3	-13.25	-2.72846	0
7.17628	-13.2937	-2.90973	-0.363075	5.6041	-4.45659	7.15	-13.25	-2.72844	0
7.00537	-13.2339	-3.13628	0.163022	14.6741	-1.08244	7	-13.2	-2.99784	0.999284
6.85436	-13.2089	-3.11579	0.194284	5.71784	-3.77013	6.85	-13.15	-2.99784	0.999284
6.67797	-13.1718	-3.18155	0.372307	14.8668	-1.09768	6.7	-13.1	-2.72787	0.909275
6.52779	-13.1289	-3.11615	0.418906	5.75001	-3.15267	6.55	-13.05	-2.72787	0.909284
6.36781	-13.1326	-3.03059	0.226143	14.5623	-1.11566	6.4	-13.05	-2.72678	0
6.22692	-13.101	-2.96402	0.266739	5.53367	-2.93051	6.25	-13.05	-2.72678	0
6.06048	-13.0616	-3.01705	0.430675	14.3675	-1.1322	6.1	-13	-2.72966	0.909888
5.9175	-13.0152	-2.9559	0.476405	5.5114	-2.22071	5.95	-12.95	-2.72963	0.90988
5.74715	-12.8961	-3.18174	1.12592	14.0957	-1.14684	5.8	-12.85	-2.99777	1.99851
5.61642	-12.8137	-3.10583	1.17791	5.56949	-0.956781	5.65	-12.75	-2.99778	1.99852
5.46235	-12.7821	-2.99804	0.928818	13.7247	-1.15804	5.55	-12.7	-1.81798	0.908995
5.35173	-12.7051	-2.86234	0.987056	5.41846	-0.465119	5.45	-12.65	-1.81799	0.908995
5.1883	-12.596	-2.96544	1.35481	13.5474	-1.17084	5.3	-12.55	-2.72627	1.81753
5.06575	-12.5035	-2.86427	1.39548	5.1061	0.501854	5.15	-12.45	-2.72625	1.8175
4.91678	-12.4224	-2.84497	1.41083	13.369	-1.18389	5.05	-12.35	-1.8199	1.81989
4.82648	-12.3144	-2.67965	1.47862	4.68503	1.53424	4.95	-12.25	-1.81991	1.8199
4.69519	-12.2132	-2.70903	1.64806	12.8878	-1.19328	4.85	-12.15	-1.99928	1.99929
4.63246	-12.1061	-2.5294	1.70721	4.17707	2.2807	4.75	-12.05	-1.99928	1.99928
4.50131	-11.9844	-2.5451	1.87919	12.7991	-1.19553	4.7	-11.9	-0.908236	2.72471
4.46831	-11.8365	-2.27754	1.97982	3.16071	3.40215	4.65	-11.75	-0.908231	2.7247
4.37274	-11.7572	-2.14411	1.7366	12.4969	-1.19406	4.6	-11.65	-0.909847	1.81971
4.3643	-11.6261	-1.87402	1.82347	2.47441	3.81805	4.55	-11.55	-0.909843	1.81969
4.25054	-11.4141	-2.11212	2.65645	12.2162	-1.1958	4.5	-11.35	-1.0008	4.0032
4.25379	-11.2385	-1.84067	2.75643	0.681264	4.38802	4.45	-11.15	-1.0008	4.00321
4.20269	-11.1597	-1.57731	2.19448	11.8835	-1.18814	4.45	-11.05	0	1.81614
4.23835	-10.9977	-1.27429	2.29698	-0.291684	4.44179	4.45	-10.95	0	1.81612
4.18959	-10.8608	-1.22491	2.33458	11.6669	-1.1797	4.45	-10.8	0	2.72555
4.24389	-10.695	-0.925459	2.43261	-1.52807	4.1878	4.45	-10.65	0	2.72554
4.2154	-10.5602	-0.858485	2.40816	11.4789	-1.17144	4.45	-10.5	0	2.729
4.26783	-10.3929	-0.612421	2.49848	-2.71337	3.51515	4.45	-10.35	0	2.72898
4.26448	-10.2628	-0.504729	2.40482	11.1898	-1.15508	4.5	-10.2	0.908962	2.72687
4.34941	-10.0929	-0.227723	2.5063	-3.70486	2.64002	4.55	-10.05	0.908954	2.72685
