0	0	0	0	0	0	0	0	0	0
0.00125908	-0.000311714	0	0	0	0	0	0	0	0
1.55177	-0.14614	1.90107	0.202192	1.54451	-0.215296	2.09897	0.0522228	2.19595	0.109339
1.57862	0.0227988	2.29131	0.386647	1.81271	0.0261973	2.09897	0.0522228	2.19595	0.109339
3.89031	-0.13006	2.35294	-0.425765	3.85596	-0.520464	4.29136	0.215312	2.28434	0.226323
3.91232	0.0756383	2.41762	-0.110983	4.20097	0.052026	4.29136	0.215312	2.28434	0.226323
6.85622	0.412529	3.42225	0.618583	6.27588	2.77871	6.56942	0.496096	2.36382	0.348847
6.72273	0.434275	2.67546	0.515036	6.4566	0.0733053	6.56942	0.496096	2.36382	0.348847
9.08183	0.596961	2.0636	-0.0812214	7.52647	5.07447	8.92437	0.89924	2.43359	0.474526
9.13327	0.670498	2.40215	0.0575541	8.9416	0.0993607	8.92437	0.89924	2.43359	0.474526
11.5748	1.65713	2.49179	1.61783	-1.11074	11.5221	11.3468	1.427	2.49328	0.600781
11.5532	1.62066	2.36112	1.5276	11.5337	0.124268	11.3468	1.427	2.49328	0.600781
13.5969	2.32075	1.72368	0.129096	-9.1762	10.0271	13.827	2.07905	2.5429	0.724947
13.7034	2.29999	2.32298	0.177658	13.8027	0.145349	13.827	2.07905	2.5429	0.724947
16.6368	2.89825	3.50691	0.905164	-16.174	3.93396	16.3554	2.85243	2.58284	0.844365
16.5227	2.87833	2.86781	0.789107	16.5289	0.173075	16.3554	2.85243	2.58284	0.844365
19.0158	3.70541	2.1538	0.835447	-16.0667	-10.1619	18.923	3.74161	2.61382	0.95648
19.049	3.71807	2.31933	0.882396	19.7462	0.197327	18.923	3.74161	2.61382	0.95648
21.3317	4.73074	2.25588	1.09686	0.419427	-21.3271	21.5215	4.73855	2.63679	1.05891
21.3805	4.73973	2.51395	1.16077	22.1364	0.21615	21.5215	4.73855	2.63679	1.05891
24.0765	5.57289	2.84173	0.627225	18.2052	-15.7593	24.1437	5.83295	2.65286	1.14953
24.105	5.58855	2.96684	0.672097	25.2642	0.236658	24.1437	5.83295	2.65286	1.14953
26.611	6.9543	2.13106	1.79556	20.7237	16.6844	26.7833	7.01246	2.6632	1.22647
26.6648	6.96835	2.45268	1.89628	27.4243	0.254363	26.7833	7.01246	2.6632	1.22647
29.5808	8.09536	3.28048	0.648917	-6.85756	28.7807	29.4352	8.26299	2.66893	1.28822
29.5384	8.0886	3.04203	0.589184	30.6032	0.272793	29.4352	8.26299	2.66893	1.28822
31.9491	9.86854	1.92654	2.52423	-28.6864	-14.0483	32.0955	9.56901	2.67105	1.33358
31.9705	9.86881	2.06649	2.56645	33.1815	0.290333	32.0955	9.56901	2.67105	1.33358
34.6098	10.716	3.01543	-0.254867	-10.1229	-33.1025	34.7608	10.9139	2.67035	1.3617
34.6398	10.7275	3.14883	-0.211278	36.7436	0.3039	34.7608	10.9139	2.67035	1.3617
37.1474	12.0729	2.05475	2.33162	32.9769	-17.0861	37.4287	12.2803	2.66736	1.37209
37.1952	12.091	2.30179	2.4239	39.4614	0.316826	37.4287	12.2803	2.66736	1.37209
40.3186	13.4764	3.76974	0.758833	25.0611	31.5964	40.0971	13.6505	2.66232	1.36459
40.2091	13.4445	3.16229	0.559978	42.1629	0.329041	40.0971	13.6505	2.66232	1.36459
42.7735	14.8216	2.1002	1.87364	-27.295	32.9234	42.7638	15.0065	2.65515	1.33938
42.8294	14.8444	2.44459	2.00713	45.1307	0.338384	42.7638	15.0065	2.65515	1.33938
45.3565	16.5554	2.57471	1.51944	-30.1245	-33.9086	45.4265	16.3307	2.64546	1.29701
45.3778	16.5617	2.67421	1.55571	48.5467	0.347255	45.4265	16.3307	2.64546	1.29701
48.1538	17.292	2.79213	0.183826	0.226832	-48.1536	48.0823	17.6063	2.6326	1.23832
48.158	17.2965	2.83254	0.202563	51.0397	0.350698	48.0823	17.6063	2.6326	1.23832
50.6257	19.0563	2.28152	2.77341	49.3743	11.1735	50.7276	18.8172	2.61569	1.16454
50.5978	19.0432	2.12772	2.70621	53.9492	0.355617	50.7276	18.8172	2.61569	1.16454
53.7158	19.9161	3.82302	-0.273206	26.7956	46.5678	53.3577	19.9486	2.59372	1.07716
53.6225	19.883	3.28832	-0.459515	57.0939	0.355312	53.3577	19.9486	2.59372	1.07716
56.0418	21.0761	1.79959	2.2269	-34.8807	43.8514	55.9669	20.9874	2.56561	0.978022
56.0628	21.0842	1.94028	2.28252	59.6782	0.359318	55.9669	20.9874	2.56561	0.978022
58.6565	21.7977	3.02608	-0.284614	-57.3857	12.176	58.5484	21.9225	2.53033	0.869205
58.6653	21.8021	3.0807	-0.263078	62.5683	0.35898	58.5484	21.9225	2.53033	0.869205
60.8823	22.7758	1.56524	1.72783	-42.5626	-43.5184	61.0941	22.7449	2.48697	0.753031
60.9492	22.801	1.97341	1.88473	64.8454	0.356649	61.0941	22.7449	2.48697	0.753031
63.3776	23.4196	2.71425	-0.192909	-9.78772	-62.6218	63.5955	23.4479	2.43482	0.631987
63.388	23.4244	2.73568	-0.183354	68.0262	0.356551	63.5955	23.4479	2.43482	0.631987
66.3364	23.9878	3.20387	1.0847	27.8911	-60.1923	66.0431	24.0276	2.37349	0.508655
66.1945	23.9371	2.40385	0.803742	70.1034	0.348722	66.0431	24.0276	2.37349	0.508655
